n_paths,seed,max_dd_p5,max_dd_p25,max_dd_p50,max_dd_p75,max_dd_p90,max_dd_p95,max_dd_p99,cagr_p5,cagr_p25,cagr_p50,cagr_p75,cagr_p90,cagr_p95,cagr_p99,terminal_p5,terminal_p25,terminal_p50,terminal_p75,terminal_p90,terminal_p95,terminal_p99,min_eq_p5,min_eq_p25,min_eq_p50,min_eq_p75,min_eq_p90,min_eq_p95,min_eq_p99,dur_p50,dur_p95,time_under_water_p50,time_under_water_p95,exp_cagr,median_cagr,exp_max_dd,median_terminal,P_dd_ge_5,P_dd_ge_10,P_dd_ge_15,P_dd_ge_20,P_dd_ge_25,P_dd_ge_30,P_terminal_below_1,P_cagr_below_0,P_cagr_below_10,P_cagr_below_25,P_cagr_below_50,P_technical_ruin,P_below_90,P_below_80,P_below_75,P_below_50,insolvent,alloc_id,heat_id,f_pct,edge,scheme,block_p95_E5,block_p99_E5,block_p95_E10,block_p99_E10,block_p95_E15,block_p99_E15,block_p95_E20,block_p99_E20,block_p95_E25,block_p99_E25,block_p95_E30,block_p99_E30,episode_p95_E5,episode_p99_E5,episode_p95_E10,episode_p99_E10,episode_p95_E15,episode_p99_E15,episode_p95_E20,episode_p99_E20,episode_p95_E25,episode_p99_E25,episode_p95_E30,episode_p99_E30
10000,20260815,0.011150021333017174,0.013835414805594358,0.016506104791687022,0.020161900304119504,0.024448252475494505,0.02740507406306026,0.03415951671900094,0.04876562859637336,0.06319519425772852,0.07360771056389726,0.08471107316894516,0.09415666961759217,0.09984986816455346,0.1098439497591183,1.1461336893706182,1.191887760416386,1.2256319520769445,1.2622935368042272,1.294037307700554,1.313418967429952,1.3478974792424372,0.987299297930271,0.9948452523682031,0.9981171982236036,1.0000518230774695,1.0009379996067072,1.0014100203273235,1.0025528189691417,96.0,211.0,662.0,734.0,0.07390145244012183,0.07360771056389726,0.017599876634520496,1.2256319520769445,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9508,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,A0_50_50,H1-2.00-REJ,0.25,0.75,block,True,True,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,
10000,20260815,0.017287801166470634,0.0245856781192,0.032155144101692235,0.042922722644261495,0.05590271785171295,0.06425668923358682,0.08059356032303681,-0.013588201135055466,-0.001587707432120472,0.006876329731693387,0.015566377767856965,0.023270111573756982,0.027733896789163347,0.035706253602154396,0.9615665422915688,0.9954585975535323,1.019824397264137,1.0452413283351043,1.0681151791523704,1.0815168362777428,1.1057236911044732,0.9462205301287528,0.9719156164241736,0.9854217392114312,0.9946074935221736,0.9987891166421642,1.0000706270754702,1.0009369746565788,422.0,865.0,829.0,883.0,0.006951153604865864,0.006876329731693387,0.03534240604125815,1.019824397264137,0.1525,0.001,0.0,0.0,0.0,0.0,0.2935,0.2935,1.0,1.0,1.0,0.0,0.0008,0.0,0.0,0.0,0.0,A0_50_50,H1-2.00-REJ,0.25,0.5,block,False,False,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,
10000,20260815,0.11210314308819383,0.13700222868524084,0.15423716406257637,0.17158141546042247,0.1864713433185933,0.19563801423734814,0.2127468794405134,-0.07239730374759996,-0.06265103161185745,-0.05586949318103773,-0.04895704705417861,-0.042972020639489815,-0.03929711780300535,-0.03309761175183079,0.8063164184678753,0.830823454662307,0.8481584507449549,0.8660686248798375,0.8817731916331573,0.8915072588541612,0.9080865217643341,0.8051593631482483,0.8294679943345711,0.8469572295916328,0.8645220710715033,0.8802337490639954,0.8895771206781782,0.9057377260159066,884.0,889.0,886.0,889.0,-0.05585337443930314,-0.05586949318103773,0.15414871799379087,0.8481584507449549,1.0,0.9851,0.5638,0.0335,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9818,0.0308,0.0,0.0,0.0,A0_50_50,H1-2.00-REJ,0.25,0.25,block,False,False,False,False,False,False,True,False,True,True,True,True,,,,,,,,,,,,
10000,20260815,0.01973455954018936,0.02355063159556985,0.02578124066983268,0.030292394318028,0.03572995869274237,0.03952827165300374,0.04765089390369035,0.24080215559223447,0.2805668276968428,0.3100862818084098,0.3408879654966849,0.36849453771021284,0.38419156279259936,0.4144980951896569,1.8553224530104198,2.0307826946965815,2.16778482768467,2.317006865087749,2.456295395345896,2.5378694707424287,2.7003129821605754,0.9827408453566678,0.9938955941051635,0.9981709059450333,1.0011494678864736,1.0032865716125978,1.0045056392383562,1.006807517251045,50.0,99.0,573.0,632.0,0.3109540872549094,0.3100862818084098,0.027541068428390197,2.16778482768467,0.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,A0_50_50,H1-2.00-REJ,0.5,1.0,block,True,True,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,
10000,20260815,0.022232706645793895,0.027546202818592512,0.03282696835037689,0.04002616063550771,0.04843735840073186,0.05423704376726366,0.06735097956128867,0.0992850269225755,0.12974821292217947,0.15200288340810963,0.17596804677189581,0.196482584086739,0.20897713390408482,0.23104371585156402,1.3114876624269942,1.4183086990730223,1.499820548870661,1.5909419704283971,1.6717444023285104,1.7222415627437304,1.813829818736586,0.9746628128749445,0.9896750062791727,0.996222033977837,1.000103646154939,1.001874069062629,1.0028173455406817,1.0051056379382837,96.0,212.0,662.0,734.0,0.15287171672525152,0.15200288340810963,0.03496442831924884,1.499820548870661,0.0824,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0531,0.9976,1.0,0.0,0.0,0.0,0.0,0.0,0.0,A0_50_50,H1-2.00-REJ,0.5,0.75,block,False,False,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,
10000,20260815,0.03439609654762922,0.04881819694602811,0.06359478042705075,0.08460632288426481,0.10923218111022806,0.12494322025227392,0.15569193885537483,-0.027380237027641287,-0.003546618499172427,0.013418080570095858,0.031004844583940705,0.046714689155024906,0.05586472548933386,0.07232215164095011,0.9235531422805756,0.989873948858946,1.0389200000514882,1.0914063893614627,1.1397248388490782,1.1684982249477835,1.2214325826492214,0.8945201692108486,0.9440216490252472,0.9706329524829371,0.9890472515468717,0.9975113065828355,1.000128443151876,1.0018739493131577,425.0,866.0,829.0,883.0,0.013731731171386695,0.013418080570095858,0.06956264513622046,1.0389200000514882,0.7283,0.1426,0.0153,0.0009,0.0,0.0,0.2975,0.2975,0.9998,1.0,1.0,0.0,0.0619,0.0005,0.0,0.0,0.0,A0_50_50,H1-2.00-REJ,0.5,0.5,block,False,False,False,False,True,False,True,True,True,True,True,True,,,,,,,,,,,,
10000,20260815,0.2121675277676732,0.25576783825062227,0.28522418655326326,0.314275910771208,0.3387249465641055,0.3535423779647464,0.3807743702268306,-0.13981496991557918,-0.12161745751383604,-0.10885368340502477,-0.09573965421119557,-0.08431557030776861,-0.07726359181039408,-0.06529587040975447,0.649579818898581,0.6897264041513442,0.7188270798501459,0.7495467711534465,0.7769936472987578,0.7942583490909063,0.824125747251057,0.647737560112477,0.687487740324791,0.7168117918298833,0.7468754903820497,0.774300157946881,0.7908216037847571,0.8198419338163561,884.0,889.0,886.0,889.0,-0.108721352490132,-0.10885368340502477,0.28442824694683944,0.7188270798501459,1.0,1.0,0.9991,0.9745,0.7893,0.3678,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9689,0.7719,0.0,0.0,A0_50_50,H1-2.00-REJ,0.5,0.25,block,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,
10000,20260815,0.02949663754172434,0.035157646669314924,0.03847119582118877,0.045192825014826445,0.053240271921484526,0.058835620199779975,0.07081793998354947,0.3806091078821089,0.4474603915633591,0.49774285467596846,0.5508568227200806,0.5989942898162594,0.6265218907887474,0.6804116812122106,2.5190993110156867,2.8845122533145036,3.180943034480868,3.5148750321159574,3.8365240274685184,4.028776091158193,4.423068254921386,0.9741905767248904,0.9908472590899633,0.9972560604578801,1.0017242018297106,1.0049292743703262,1.0067584588575342,1.0102112758765673,50.0,99.0,574.0,632.0,0.49982538674236965,0.49774285467596846,0.04110290350044147,3.180943034480868,0.1437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.5122,0.0,0.0,0.0,0.0,0.0,0.0,A0_50_50,H1-2.00-REJ,0.75,1.0,block,False,False,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,
10000,20260815,0.033261395958956906,0.041116890078603814,0.04896486734333129,0.05963588884963812,0.07201477087549028,0.08052371563022313,0.09958037593035299,0.15164982172432862,0.1998150745619467,0.2354306819940375,0.2742227329640463,0.3076631067155039,0.32821089001810166,0.3648029393016515,1.4985041881980095,1.6851171935709617,1.8324075137672795,2.0020956553364457,2.156318760945675,2.2548080566806123,2.4373622953364342,0.962164275553435,0.9844079256785071,0.9943155115498221,1.0001179934918965,1.0028083465027833,1.0042166650743565,1.0076584569074254,97.0,214.0,663.0,735.0,0.237228480675237,0.2354306819940375,0.0520954335910336,1.8324075137672795,0.4686,0.0096,0.0001,0.0,0.0,0.0,0.0,0.0,0.0047,0.5967,1.0,0.0,0.0004,0.0,0.0,0.0,0.0,A0_50_50,H1-2.00-REJ,0.75,0.75,block,False,False,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,
10000,20260815,0.05134678461080332,0.07265932773824857,0.09431181874608618,0.12496423634776084,0.15995432378043947,0.1824245865370681,0.22557896860375154,-0.04136320351897366,-0.005874218001781867,0.019605531937835763,0.046296549451873115,0.07029889205899553,0.08436728337437747,0.10985431895565978,0.8860260597672904,0.9832647696304172,1.057194149988058,1.1384210904027743,1.2148424498338624,1.261147830068237,1.3479335543429032,0.8448158382541258,0.9163845234291321,0.9558140833707227,0.9832460010627062,0.9962015200870595,1.0001635786998289,1.0027978612215922,428.0,868.0,830.0,883.0,0.020337449028999866,0.019605531937835763,0.10269182962350797,1.057194149988058,0.9575,0.4401,0.1326,0.0267,0.0036,0.0002,0.3027,0.3027,0.9808,1.0,1.0,0.0,0.1787,0.0144,0.0014,0.0,0.0,A0_50_50,H1-2.00-REJ,0.75,0.5,block,False,False,False,False,False,False,True,False,True,True,True,True,,,,,,,,,,,,
10000,20260815,0.30142366613980426,0.3586651676600425,0.3963579533964622,0.43284753570344114,0.46292198250776095,0.48088551065165475,0.5133665147866623,-0.20258331215193356,-0.17711605518126555,-0.15909351219729928,-0.14043379253690105,-0.12408560987697592,-0.11395012612176443,-0.09661207631323163,0.5228398790206455,0.5721102508038074,0.6087416097051415,0.6482420595800791,0.6841892144825243,0.7071135663727935,0.7474770885207682,0.5206529105351297,0.569353574329861,0.6062056646502835,0.644753426793974,0.6806241429834469,0.7025603043034075,0.7416209162484948,884.0,889.0,886.0,889.0,-0.15875603756105816,-0.15909351219729928,0.3945509540887564,0.6087416097051415,1.0,1.0,1.0,0.9996,0.9944,0.9527,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9996,0.9927,0.0193,0.0,A0_50_50,H1-2.00-REJ,0.75,0.25,block,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,
10000,20260815,0.039188962691763106,0.046653533135169796,0.05105857263640182,0.05994653185950271,0.07054659094470359,0.07788229930051781,0.09354774355293341,0.5348617893784634,0.6347749127290714,0.7108411400161591,0.7922044706977575,0.8667859013295346,0.9097000553491243,0.9946518252143076,3.412025505415815,4.087611846545274,4.656399562257949,5.319264393836317,5.978259387245972,6.380432520576532,7.2276386448368735,0.9656928995225794,0.9877929487714509,0.996329669984016,1.0022989357729473,1.0065229498043815,1.0090112784767125,1.0136150345020898,50.0,100.0,574.0,632.0,0.7150155413789855,0.7108411400161591,0.05452667576627757,4.656399562257949,0.6792,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0243,0.0,0.0,0.0,0.0,0.0,0.0,A0_50_50,H1-2.00-REJ,1.0,1.0,block,False,False,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,
10000,20260815,0.044174058382163976,0.054585871497909944,0.06492254224893226,0.07892374775926825,0.09511599748927843,0.10612798819974972,0.1308239236801669,0.2057883659275192,0.27348795607015686,0.3241944902158881,0.3798803346666341,0.42832168378726576,0.45845868687918023,0.5123886477260524,1.70926101637633,1.998790253622461,2.2353312830221794,2.515292043563228,2.7765990346684304,2.947742657366262,3.2708609942083715,0.9497147956776272,0.9791740851966572,0.9924083652964305,1.0001457657468955,1.0037444620037113,1.0056219496156875,1.0102112758765673,97.0,215.04999999999927,663.5,735.0,0.32730716326493636,0.3241944902158881,0.0689948445193803,2.2353312830221794,0.8889,0.0729,0.0022,0.0001,0.0,0.0,0.0,0.0,0.0007,0.1617,0.9852,0.0,0.0023,0.0,0.0,0.0,0.0,A0_50_50,H1-2.00-REJ,1.0,0.75,block,False,False,False,False,True,True,True,True,True,True,True,True,,,,,,,,,,,,
10000,20260815,0.06816395244524606,0.09611711576302585,0.1243008750635039,0.16387864397437762,0.20845313002498905,0.23650470270526314,0.29050615315554335,-0.05551242537415767,-0.008597605649237477,0.025466516067052525,0.06143135930382776,0.09399442160759555,0.11325684489178879,0.14831159396980062,0.8490776535077174,0.9755683024714029,1.074695868994365,1.1862322628539317,1.2934877047640605,1.3598050954960674,1.4860950460461253,0.7974717121084737,0.8890889650491369,0.9407124752323411,0.9773043146666723,0.9948734397196934,1.0001999854745904,1.0037304816287895,432.0,869.0,831.0,884.0,0.026764097422527448,0.025466516067052525,0.134760506880105,1.074695868994365,0.9971,0.7148,0.3222,0.1194,0.0332,0.0078,0.3086,0.3086,0.9194,1.0,1.0,0.0,0.2948,0.0522,0.0178,0.0,0.0,A0_50_50,H1-2.00-REJ,1.0,0.5,block,False,False,False,False,False,False,False,False,True,False,True,True,,,,,,,,,,,,
10000,20260815,0.3809533414261733,0.4477314728951567,0.49060271609269007,0.5312889004011073,0.5641338805179767,0.5834935385679971,0.6179041458298131,-0.26100729757323554,-0.2293161284577058,-0.20670904234758491,-0.1831255927568362,-0.16233179340989703,-0.1493729487540132,-0.127071558281184,0.42044367715239983,0.47418394238353556,0.5151281817963542,0.5602229303796155,0.6020504388520248,0.6291171920694566,0.6775291517725752,0.41817933775269556,0.47113713323769607,0.5122559996452465,0.5561820810684162,0.5978962274372074,0.6237315166468951,0.6704353881345746,884.0,889.0,886.0,889.0,-0.20610218413939946,-0.20670904234758491,0.4876493647722081,0.5151281817963542,1.0,1.0,1.0,1.0,0.9997,0.9975,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9997,0.42,0.0,A0_50_50,H1-2.00-REJ,1.0,0.25,block,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,
10000,20260815,0.058365500016688686,0.06931511395339948,0.07594405986071504,0.08895830667586213,0.10441553151504764,0.11515976404396254,0.13767243664194953,0.892504188619355,1.0805464891547178,1.226907343327607,1.3875701593784182,1.5380725167372877,1.626573354271552,1.8023200061534204,6.217232616943706,8.155451617032226,9.90887284562244,12.09733092154016,14.412468674917536,15.899346058717455,19.140576548377172,0.948668320451354,0.9816221976195004,0.9944753920938185,1.0034032569761127,1.0097723771645577,1.0134792446460388,1.0204225517531347,51.0,101.0,575.0,633.0,1.2389715194820354,1.226907343327607,0.08096305273943946,9.90887284562244,0.9926,0.1296,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0,A0_50_50,H1-2.00-REJ,1.5,1.0,block,False,False,False,False,True,True,True,True,True,True,True,True,,,,,,,,,,,,
10000,20260815,0.06593051265587817,0.08116084325459388,0.09628491299535624,0.11670305053401739,0.14000147139229938,0.15604196876811915,0.1905289889314768,0.31944159159146124,0.4321760917039474,0.5188014460043517,0.6155235316262666,0.7011957512995993,0.7556509670053214,0.8544175196451109,2.212424873281287,2.7981169064550917,3.3107473467093333,3.9512295312126335,4.581593321674875,5.0143573364091845,5.865495536797593,0.9248317806136033,0.968554907434739,0.9885191865558971,1.0000378807025154,1.0056166930055668,1.0084195494457642,1.015316913814851,99.0,217.04999999999927,665.0,737.0,0.5260656758629968,0.5188014460043517,0.10210627945635056,3.3107473467093333,0.9994,0.4457,0.0657,0.0067,0.0003,0.0,0.0,0.0,0.0001,0.0133,0.443,0.0,0.0181,0.0004,0.0001,0.0,0.0,A0_50_50,H1-2.00-REJ,1.5,0.75,block,False,False,False,False,False,False,True,True,True,True,True,True,,,,,,,,,,,,
10000,20260815,0.10121348866584828,0.1418518502223446,0.1821657089220195,0.2376880425798711,0.29849183845934385,0.33577207141658005,0.4055909838445878,-0.08426124184380375,-0.015162523016507029,0.03614046563690154,0.09125666544113847,0.14177475099823797,0.17206737735777325,0.22820956709353848,0.7771257119639892,0.9571768834770032,1.1070521391126926,1.2842366597515695,1.4619898739082888,1.5758718519577517,1.8018933543508928,0.7084986284131717,0.8355632470347741,0.9101874771867249,0.964652349636099,0.9920302243111455,1.000207292309878,1.0054678987106203,438.0,871.0,832.0,884.0,0.03906374088796945,0.03614046563690154,0.19583762104987193,1.1070521391126926,1.0,0.9531,0.6994,0.4042,0.2091,0.0975,0.3193,0.3193,0.7816,0.9951,1.0,0.0,0.4593,0.1681,0.0907,0.0005,0.0,A0_50_50,H1-2.00-REJ,1.5,0.5,block,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,
10000,20260815,0.5148556823633672,0.5913243951275259,0.6380783842660819,0.6806349894752433,0.7136442602835265,0.7325586765681019,0.7650993689565366,-0.3659072848772051,-0.32453335918683957,-0.29457971121919535,-0.26281849380712485,-0.23442109806838593,-0.21656863300302728,-0.18550304168174472,0.2711744037345952,0.32500120618041295,0.3680149254695673,0.4174985575085435,0.46524180907411977,0.49699972566534445,0.5555649215515022,0.26900876443860366,0.32182239081669306,0.36502909643934506,0.41296866946692734,0.4604528793731331,0.4906398237969275,0.5469466390049161,884.0,889.0,886.0,889.0,-0.2932731272728339,-0.29457971121919535,0.6329353450836974,0.3680149254695673,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9614,0.0,A0_50_50,H1-2.00-REJ,1.5,0.25,block,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,
10000,20260815,0.07726646353589035,0.09154172499527197,0.10045654486265473,0.11735314741632016,0.1372557302848461,0.15127542751918144,0.18039140736234693,1.3268522282536364,1.639611531474602,1.8896517283935463,2.1704012051259056,2.4395194606712582,2.6011361992161675,2.9259638747666337,11.236793966030145,16.126477529940082,20.89939113862174,27.25756322957126,34.422816239454995,39.261909782051255,50.28204170964023,0.9318699259387945,0.9754426481942065,0.9926286838796515,1.004536935793635,1.0130298362194101,1.0177793176251901,1.0272300690041793,51.0,103.0,575.0,634.0,1.9169942875664485,1.8896517283935463,0.10685717805807217,20.89939113862174,1.0,0.5076,0.0528,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081,0.0,0.0,0.0,0.0,A0_50_50,H1-2.00-REJ,2.0,1.0,block,False,False,False,False,False,False,True,True,True,True,True,True,,,,,,,,,,,,
10000,20260815,0.08733728713440143,0.10727102251462219,0.12705405020875377,0.15332334509376927,0.18328463396112624,0.20358787099973857,0.2469547315746707,0.44036688322867845,0.6069601146891653,0.7383204580354359,0.8870969964088318,1.0221969787395246,1.108495824943947,1.268773925949447,2.8442031292554955,3.8915287025056258,4.8738667720477045,6.1664824832548835,7.517249436136716,8.473234800179744,10.451921579234057,0.9001951222852473,0.9577951357328012,0.9845892740170152,1.0000466715692906,1.007450009383918,1.0112164985975616,1.0199155304809966,99.0,219.0,667.0,739.0,0.7522178289544463,0.7383204580354359,0.1343140872374358,4.8738667720477045,1.0,0.8637,0.2767,0.0578,0.0091,0.0011,0.0,0.0,0.0,0.0025,0.1019,0.0,0.0497,0.0021,0.0004,0.0,0.0,A0_50_50,H1-2.00-REJ,2.0,0.75,block,False,False,False,False,False,False,False,False,True,True,True,True,,,,,,,,,,,,
10000,20260815,0.13356566861795804,0.18600573269215243,0.2373347869992171,0.3065130276670782,0.37987516318972386,0.42360018524743226,0.5042363234602429,-0.11348141657985762,-0.023246165837747912,0.045331829243020705,0.12016938364414992,0.19000123253843604,0.2321967261562131,0.31201838435247164,0.7081856077008372,0.9348427527927404,1.135416822176954,1.3841323309249824,1.645933922915736,1.8187005979300532,2.176955601206237,0.6275317831645894,0.7831776706063555,0.8788020375453633,0.9513188453519862,0.9889887728397206,0.9998886685929178,1.0072898414116598,443.0,872.0,833.0,884.0,0.05059861631113959,0.045331829243020705,0.25302302589143955,1.135416822176954,1.0,0.9967,0.9017,0.6823,0.4436,0.2664,0.3301,0.3301,0.6913,0.9644,1.0,0.0,0.5662,0.2892,0.1873,0.0057,0.0,A0_50_50,H1-2.00-REJ,2.0,0.5,block,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,
10000,20260815,0.6207028933519809,0.69846556999903,0.7436151000433233,0.7830825630608049,0.8125197642612145,0.8288836911375556,0.8561787175624618,-0.4565515641507504,-0.4085979165014201,-0.37339205200836884,-0.3354399335452741,-0.3009734438052584,-0.2791602364999616,-0.24070508308587552,0.17431594545910298,0.22209449304644774,0.26210565381942286,0.31019391847869904,0.35854037191406835,0.3915310396865126,0.4543861000844487,0.17244353516455344,0.21910970758662848,0.2593218333149733,0.30579684252402795,0.3536310408620591,0.38496088329203737,0.44512348581327077,884.0,889.0,886.0,889.0,-0.37125759561072,-0.37339205200836884,0.7368648207079573,0.26210565381942286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9974,0.0,A0_50_50,H1-2.00-REJ,2.0,0.25,block,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,
10000,20260815,0.11425084295982744,0.1352417492684205,0.14823720688510195,0.17241808317522034,0.20074176375836092,0.22014611108525575,0.26184293327127467,2.4847214755169507,3.2077535567070186,3.820944472376263,4.535632840113869,5.257161024622332,5.704244123432752,6.624510689603882,35.734646311896874,61.326548893908274,90.55111091666221,134.54572232942988,191.11505896823894,232.89159705710412,336.64800384484363,0.8987930642057937,0.9621362399980582,0.9888700171351695,1.0066336125175062,1.0195447543291152,1.0266626375789092,1.0408451035062691,52.0,105.0,577.0,636.0,3.921008165404177,3.820944472376263,0.15704664863451295,90.55111091666221,1.0,0.9923,0.4768,0.1031,0.0162,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0531,0.0012,0.0003,0.0,0.0,A0_50_50,H1-2.00-REJ,3.0,1.0,block,False,False,False,False,False,False,False,False,True,False,True,True,,,,,,,,,,,,
